review,rating,date,bank,source,sentiment_label,sentiment_score
Excellent,5,2024-07-16,Bank of Abyssinia,Google Play,positive,0.7431399999999999
experienced,5,2024-07-14,Bank of Abyssinia,Google Play,positive,0.32000000000000006
No work,5,2024-07-10,Bank of Abyssinia,Google Play,negative,-0.17759999999999998
Horrible,1,2024-08-14,Bank of Abyssinia,Google Play,negative,-0.72538
Useless,1,2024-07-11,Bank of Abyssinia,Google Play,negative,-0.45289999999999997
Shameful,1,2024-09-17,Bank of Abyssinia,Google Play,negative,-0.29634
Ahmed Mohammed husen,3,2024-07-21,Bank of Abyssinia,Google Play,neutral,0.0
Harun tamam galanaa,3,2024-08-09,Bank of Abyssinia,Google Play,neutral,0.0
Naziriet measho 89160437,1,2024-07-22,Bank of Abyssinia,Google Play,neutral,0.0
Betanya Gebre,3,2024-08-23,Bank of Abyssinia,Google Play,neutral,0.0
senayt Mesfin,4,2024-11-08,Bank of Abyssinia,Google Play,neutral,0.0
Wedi Tekle .,5,2024-08-11,Bank of Abyssinia,Google Play,neutral,0.0
Poor network,1,2024-08-01,Bank of Abyssinia,Google Play,negative,-0.44602
Miliyone.,5,2024-07-05,Bank of Abyssinia,Google Play,neutral,0.0
🤷🤷🤷,3,2024-07-15,Bank of Abyssinia,Google Play,neutral,0.0
😡😡😡😡😡😡😡,1,2024-07-15,Bank of Abyssinia,Google Play,neutral,0.0
😞😞😞😞,1,2024-07-16,Bank of Abyssinia,Google Play,negative,-0.54486
👎👎👎👎👎👎👎👎👎,1,2024-08-06,Bank of Abyssinia,Google Play,neutral,0.0
mal,5,2024-07-16,Bank of Abyssinia,Google Play,neutral,0.0
It is ok,5,2024-09-01,Bank of Abyssinia,Google Play,positive,0.3776
Ok,5,2024-07-11,Bank of Abyssinia,Google Play,positive,0.3776
Allowed,5,2024-07-23,Bank of Abyssinia,Google Play,neutral,0.0
Hussenaliumar,5,2024-08-29,Bank of Abyssinia,Google Play,neutral,0.0
Review,5,2024-08-06,Bank of Abyssinia,Google Play,neutral,0.0
ትርሃስ,5,2024-08-19,Bank of Abyssinia,Google Play,neutral,0.0
BOA,5,2024-10-11,Bank of Abyssinia,Google Play,neutral,0.0
ደደገነሐ,5,2024-10-15,Bank of Abyssinia,Google Play,neutral,0.0
ok,5,2024-08-03,Bank of Abyssinia,Google Play,positive,0.3776
ሀየ,5,2024-07-10,Bank of Abyssinia,Google Play,neutral,0.0
ጀማል ውቀቱ,5,2024-09-30,Bank of Abyssinia,Google Play,neutral,0.0
Workneh girmamo,5,2024-07-05,Bank of Abyssinia,Google Play,neutral,0.0
በጣም ቀፋፊ አፕ ነው ። ሰርቶ አያውቅም ። በጣም ብዙ ችግር አለበት ከአቢሲኒያ ባንክ የማይጠበቅ አፕ ለምን ደህና ዲቨሎኘር ቀጥራችሁ አፕሊኬሽኑን ድጋሚ አታሰሩትም ?,1,2024-05-20,Bank of Abyssinia,Google Play,neutral,0.0
ከዚህ ትልቅ ባንክ የማይጠበቅ ድንዝዝዝዝ ያለ App.... ዛግግግ ነው ያረገኝ 😡😡😡,1,2024-06-20,Bank of Abyssinia,Google Play,neutral,0.0
"አኘልኬሽኑ በሁሉም ነገር ጥሩ ነዉ,ነገር ግን Network በጣም ነዉ እሚያስቸገረው",2,2024-06-13,Bank of Abyssinia,Google Play,neutral,0.0
Great app..,3,2024-05-18,Bank of Abyssinia,Google Play,positive,0.6949400000000001
Good appp,1,2024-05-11,Bank of Abyssinia,Google Play,positive,0.54424
Fails occasionally.,4,2024-05-17,Bank of Abyssinia,Google Play,negative,-0.3529
Wow amazing,5,2024-05-10,Bank of Abyssinia,Google Play,positive,0.6335
Exceptional service,5,2024-05-13,Bank of Abyssinia,Google Play,positive,0.26666666666666666
Excellent service,5,2024-06-19,Bank of Abyssinia,Google Play,positive,0.7431399999999999
አፑ በጣም አስቸጋሪ ሆኗል,1,2024-06-25,Bank of Abyssinia,Google Play,neutral,0.0
Nice 🤙,5,2024-05-15,Bank of Abyssinia,Google Play,positive,0.6710400000000001
Too late!,1,2024-07-10,Bank of Abyssinia,Google Play,negative,-0.15000000000000002
አይሰራም አፑ ለምንድነው,1,2024-06-06,Bank of Abyssinia,Google Play,neutral,0.0
Am not satisfay,2,2024-05-11,Bank of Abyssinia,Google Play,neutral,0.0
Kerfafa new,1,2024-06-01,Bank of Abyssinia,Google Play,positive,0.05454545454545454
ጭራሽ አይነፋም,1,2024-07-12,Bank of Abyssinia,Google Play,neutral,0.0
Very poor,1,2024-05-21,Bank of Abyssinia,Google Play,negative,-0.52336
ABDU MUDESR,2,2024-06-01,Bank of Abyssinia,Google Play,neutral,0.0
Ayseram,1,2024-05-28,Bank of Abyssinia,Google Play,neutral,0.0
All,5,2024-05-21,Bank of Abyssinia,Google Play,neutral,0.0
Ethiopia,5,2024-05-09,Bank of Abyssinia,Google Play,neutral,0.0
open,5,2024-05-16,Bank of Abyssinia,Google Play,neutral,0.0
Really Bank,5,2024-06-12,Bank of Abyssinia,Google Play,positive,0.08000000000000002
ደስታው ንጋቴ,5,2024-05-20,Bank of Abyssinia,Google Play,neutral,0.0
meskelu Metku,5,2024-06-17,Bank of Abyssinia,Google Play,neutral,0.0
🥰🥰🥰🥰🥰,5,2024-05-23,Bank of Abyssinia,Google Play,positive,0.5937
👍👍👍,5,2024-06-12,Bank of Abyssinia,Google Play,neutral,0.0
🙏🙏🙏,5,2024-07-05,Bank of Abyssinia,Google Play,neutral,0.0
"The app never worked properly, specially on android 14, do better",1,2024-05-02,Bank of Abyssinia,Google Play,positive,0.4356685714285714
አሁን update የተደረገው App ምንም ነው የማይሰራው መከራችንን እኮ ነው ያሳየን😏😏),1,2024-05-05,Bank of Abyssinia,Google Play,neutral,0.0
good good,3,2024-05-12,Bank of Abyssinia,Google Play,positive,0.70018
Mnm beka ayeseram hule endaschegeregn,1,2024-05-01,Bank of Abyssinia,Google Play,neutral,0.0
Good service,5,2024-05-04,Bank of Abyssinia,Google Play,positive,0.54424
Great app,5,2024-05-05,Bank of Abyssinia,Google Play,positive,0.6949400000000001
Excited,5,2024-04-29,Bank of Abyssinia,Google Play,positive,0.35400000000000004
"Lag,...",1,2024-05-06,Bank of Abyssinia,Google Play,negative,-0.20400000000000001
Disgrace app,1,2024-05-08,Bank of Abyssinia,Google Play,negative,-0.29634
Not working 😕,1,2024-05-03,Bank of Abyssinia,Google Play,positive,0.14466
Slow,1,2024-05-03,Bank of Abyssinia,Google Play,negative,-0.12000000000000002
ayseram yastelal,3,2024-05-04,Bank of Abyssinia,Google Play,neutral,0.0
አረ wuyyyyyyyyyy,1,2024-05-05,Bank of Abyssinia,Google Play,neutral,0.0
To payment,1,2024-04-29,Bank of Abyssinia,Google Play,neutral,0.0
Sorie,1,2024-05-03,Bank of Abyssinia,Google Play,neutral,0.0
Plays,5,2024-05-02,Bank of Abyssinia,Google Play,positive,0.15
Pic new,5,2024-04-30,Bank of Abyssinia,Google Play,positive,0.05454545454545454
👑👑,5,2024-04-29,Bank of Abyssinia,Google Play,neutral,0.0
👎,1,2024-05-02,Bank of Abyssinia,Google Play,neutral,0.0
Ok true,1,2024-05-03,Bank of Abyssinia,Google Play,positive,0.53744
Wow bank of Abyssinia great job I really like the updated version of Mobile banking specially it allows me to transfer 500000 birr,5,2024-02-23,Bank of Abyssinia,Google Play,positive,0.6816342857142856
update ካረኩት ቡሃላ screenshot አላስቀምጥም ብሏል። ግን screenshot ማንሳት ጀምሯል,4,2024-02-15,Bank of Abyssinia,Google Play,neutral,0.0
በጣም ቀለል ያለ እና ምቹ ና አስተማማኝ ነው እርሶም ይጠቀሙበት !!!,1,2024-04-14,Bank of Abyssinia,Google Play,neutral,0.0
wow its so attractive,5,2024-04-09,Bank of Abyssinia,Google Play,positive,0.65412
ግሞች ደህና የነበረውን አግማሙት ኤጭ,1,2024-02-18,Bank of Abyssinia,Google Play,neutral,0.0
The best,4,2024-04-14,Bank of Abyssinia,Google Play,positive,0.7821400000000001
Noting! Mnm ayseram,1,2024-02-17,Bank of Abyssinia,Google Play,neutral,0.0
excellent app,5,2024-02-17,Bank of Abyssinia,Google Play,positive,0.7431399999999999
Great apps,5,2024-04-07,Bank of Abyssinia,Google Play,positive,0.6949400000000001
Nice app,5,2024-03-29,Bank of Abyssinia,Google Play,positive,0.49289999999999995
Very Good,5,2024-03-12,Bank of Abyssinia,Google Play,positive,0.65962
Its good,5,2024-04-13,Bank of Abyssinia,Google Play,positive,0.54424
Very Interesting,5,2024-02-24,Bank of Abyssinia,Google Play,positive,0.5345599999999999
Cool,5,2024-03-10,Bank of Abyssinia,Google Play,positive,0.33092
Amazing,5,2024-02-09,Bank of Abyssinia,Google Play,positive,0.59154
excellent,5,2024-04-05,Bank of Abyssinia,Google Play,positive,0.7431399999999999
It's bad,1,2024-03-09,Bank of Abyssinia,Google Play,negative,-0.60538
Always crashes,1,2024-03-02,Bank of Abyssinia,Google Play,neutral,0.0
poor performance,1,2024-04-20,Bank of Abyssinia,Google Play,negative,-0.44602
After two weeks it require update why?,5,2024-05-07,Bank of Abyssinia,Google Play,neutral,0.0
666⁸,4,2024-02-29,Bank of Abyssinia,Google Play,neutral,0.0
አሰ,1,2024-04-13,Bank of Abyssinia,Google Play,neutral,0.0
Right one,1,2024-04-22,Bank of Abyssinia,Google Play,positive,0.11428571428571428
ርይርፍ,3,2024-07-19,Bank of Abyssinia,Google Play,neutral,0.0
Not working,2,2024-02-28,Bank of Abyssinia,Google Play,neutral,0.0
Waw,1,2024-03-08,Bank of Abyssinia,Google Play,neutral,0.0
Poor,1,2024-03-13,Bank of Abyssinia,Google Play,negative,-0.44602
Toppen!!!,5,2024-03-04,Bank of Abyssinia,Google Play,neutral,0.0
Awosome,5,2024-03-03,Bank of Abyssinia,Google Play,neutral,0.0
Wowww,5,2024-04-16,Bank of Abyssinia,Google Play,neutral,0.0
Mosisaborana,5,2024-04-05,Bank of Abyssinia,Google Play,neutral,0.0
ስንታየሁ,5,2024-02-24,Bank of Abyssinia,Google Play,neutral,0.0
Ayub Gebere,5,2024-03-02,Bank of Abyssinia,Google Play,neutral,0.0
Muhammaadamaan musxafaa,5,2024-03-21,Bank of Abyssinia,Google Play,neutral,0.0
ለምንድን ነው የexit መውጫ የሌለው back back ስንል እንውላለን እንጂ አፑ አይዘጋም,2,2024-02-06,Bank of Abyssinia,Google Play,neutral,0.0
Waw bezu amarache ke fetnet gar yemegerm lewt new,5,2024-02-04,Bank of Abyssinia,Google Play,positive,0.05454545454545454
Well Done,4,2024-02-05,Bank of Abyssinia,Google Play,positive,0.16391999999999998
good app,5,2024-02-16,Bank of Abyssinia,Google Play,positive,0.54424
best one,5,2024-02-04,Bank of Abyssinia,Google Play,positive,0.7821400000000001
Good update,5,2024-02-03,Bank of Abyssinia,Google Play,positive,0.54424
Not good,2,2024-02-05,Bank of Abyssinia,Google Play,negative,-0.34471999999999997
Vgood,5,2024-02-05,Bank of Abyssinia,Google Play,neutral,0.0
ምንም የማይ ሰራ አብስያ ባንክ ለደምበኞች ግድ የሌለዉ በትክኖሎጂ ቀዳሚ ግን አብዛኛውዎች የማይ ሰሩ ከ አቲአም ምቹ በአቲአም አንደኛ ናችሁ ሌላ ደምበኞ ሞባይል ባንክ ባል ፀደቀ ሕግ ባልተፃፈ ሕግ የከለከለ ባንክ ነው,1,2024-01-29,Bank of Abyssinia,Google Play,neutral,0.0
Best application👍Thank you ! Abyssinia bank.,5,2024-01-12,Bank of Abyssinia,Google Play,positive,0.80176
The best app next to Tele birr in ethiopia,5,2024-01-10,Bank of Abyssinia,Google Play,positive,0.58214
Good job,1,2024-01-16,Bank of Abyssinia,Google Play,positive,0.54424
በጣም ደስ የሚል ለውጥ አናመሰግናለን 🇪🇹,5,2024-01-14,Bank of Abyssinia,Google Play,neutral,0.0
Berry good,5,2024-03-08,Bank of Abyssinia,Google Play,positive,0.54424
Perfect app,5,2024-01-12,Bank of Abyssinia,Google Play,positive,0.7431399999999999
Good Good,5,2024-02-02,Bank of Abyssinia,Google Play,positive,0.70018
Seid Asile Ibrahim,5,2024-01-21,Bank of Abyssinia,Google Play,neutral,0.0
woow,5,2024-02-04,Bank of Abyssinia,Google Play,neutral,0.0
😏,1,2024-02-25,Bank of Abyssinia,Google Play,neutral,0.0
"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",5,2024-10-18,Bank of Abyssinia,Google Play,positive,0.61302
እኔ ከሀገር ውጪ ነው ያለሁት I need help please!!! የበፊቱ app አልከፍት ብሎኝ አብዴት ማድረግ አልቻልኩም ከ ፕሌይ ስቶር ላይ እንደ አዲስ ነው ዳውንሎድ የሚጠይቀው እሱንም ሳደርግ በ ኢትዮጵያ ስልክ ቁጥር ነው ኮድ የሚልከው ፣የኢትዮጵያ ቅጥሬ አሁን active አይደለም ምን ማድረግ እችላለው? በምን መንገድ ልትረዱኝ ትችላላችሁ?,1,2024-02-13,Bank of Abyssinia,Google Play,positive,0.4491666666666666
ሰላም አቢሲኒያዎች የሞባይል ባንኪንጋችሁ ተጠቃሚ ነኝ አገልግሎቱን ስላስጀመራችሁለን እናመሰግናለን። ነገር ግን አለፎ አልፎ የነበረው የማስፈንጠሪያው በአግባቡ አለመስራት አልፎ አልፎ ወደመስራት ተቀይሯል ድሮ እንደነበራችሁ እናውቃለን ዘንድሮም ብትኖሩልን እንመርጣለን *ከዘመን አንጉደል*,3,2024-08-10,Bank of Abyssinia,Google Play,neutral,0.0
በጣም አስቸጋሪ እና አዳጋች የሆነ አሠራር ነው የሚጠቀመው ግብይት መፈፀም ክፍያው ተቆርጦ ሎክ አካውንት በማለት ያስቀምጣል በሌላ አማራጭ ከከፈሉ በኃላ ተመላሽ እንኳን አያደርግም,1,2024-04-22,Bank of Abyssinia,Google Play,neutral,0.0
BOA App ...በጣም ቀርፋፋና ለመጠቀም ሳስበው ገና የሚደክመኝ አፕ ሆኗል። በጣም ያሳዝናል እንዲህ መሆኑ,1,2024-02-02,Bank of Abyssinia,Google Play,neutral,0.0
My attention is very important because it will be the most difficult time for me,5,2024-11-30,Bank of Abyssinia,Google Play,neutral,-0.03740666666666666
It's much better now effoyee...,5,2024-02-06,Bank of Abyssinia,Google Play,positive,0.46424
"Wow, that's an awesome app",4,2024-02-11,Bank of Abyssinia,Google Play,positive,0.7216
አፑ ቆንጆ ነበር አማርኛ ቋንቋ ቢካተት ሌላው በአሁን ሰዓት ይኼን ስፅፍ እያስቸገረኝ ነው ሲስተሙ,5,2024-04-30,Bank of Abyssinia,Google Play,neutral,0.0
Dura nan fayyadaman ture amma garuu naaf hojjechaa hin jiru maaf?,5,2024-08-11,Bank of Abyssinia,Google Play,neutral,0.0
በጣም ምርጥ አኘ ነው ቶሎ ይበላሻል,3,2024-04-22,Bank of Abyssinia,Google Play,neutral,0.0
This is help full i like ittttt,5,2025-02-14,Bank of Abyssinia,Google Play,positive,0.5221399999999999
"This app is awesome, I like the features",5,2024-04-21,Bank of Abyssinia,Google Play,positive,0.859
Fast one,3,2024-09-04,Bank of Abyssinia,Google Play,positive,0.08000000000000002
Very bad 👎,2,2024-04-22,Bank of Abyssinia,Google Play,negative,-0.7149399999999999
not bad,1,2024-05-26,Bank of Abyssinia,Google Play,positive,0.39859999999999995
Actually faster,4,2024-05-03,Bank of Abyssinia,Google Play,neutral,0.0
Best 100%,5,2024-04-27,Bank of Abyssinia,Google Play,positive,0.7821400000000001
Nice one.,5,2024-01-14,Bank of Abyssinia,Google Play,positive,0.49289999999999995
አይሰራም እኮ ምንድን ነው ችግሩ?,1,2024-07-26,Bank of Abyssinia,Google Play,neutral,0.0
በጣም የሞተና የወረደ አፕ ነው,1,2024-02-17,Bank of Abyssinia,Google Play,neutral,0.0
Bad app .,1,2024-08-06,Bank of Abyssinia,Google Play,negative,-0.60538
Interesting,4,2024-02-02,Bank of Abyssinia,Google Play,positive,0.44114
the bank you always accepted Bank of Abyssinia worldwide cyber bank of Ethiopia ⭐️⭐️⭐️⭐️⭐️,5,2024-01-28,Bank of Abyssinia,Google Play,positive,0.16391999999999998
NICE APP,5,2024-03-15,Bank of Abyssinia,Google Play,positive,0.49289999999999995
Fast transfer,5,2024-10-24,Bank of Abyssinia,Google Play,positive,0.08000000000000002
Wonderful apk,5,2024-02-07,Bank of Abyssinia,Google Play,positive,0.7431399999999999
good application,5,2025-03-30,Bank of Abyssinia,Google Play,positive,0.54424
best app,5,2025-03-25,Bank of Abyssinia,Google Play,positive,0.7821400000000001
Verry nice,5,2024-06-17,Bank of Abyssinia,Google Play,positive,0.49289999999999995
Good bank,5,2024-04-22,Bank of Abyssinia,Google Play,positive,0.54424
excellent service,5,2024-06-10,Bank of Abyssinia,Google Play,positive,0.7431399999999999
Well done,5,2024-02-03,Bank of Abyssinia,Google Play,positive,0.16391999999999998
Excellent app,5,2024-08-21,Bank of Abyssinia,Google Play,positive,0.7431399999999999
Wonderfull app,5,2025-03-08,Bank of Abyssinia,Google Play,neutral,0.0
great boa,5,2025-04-10,Bank of Abyssinia,Google Play,positive,0.6949400000000001
Awesome 👌,5,2024-08-12,Bank of Abyssinia,Google Play,positive,0.92896
How disappointing!,1,2024-05-25,Bank of Abyssinia,Google Play,negative,-0.62466
Good🙏,5,2025-01-12,Bank of Abyssinia,Google Play,positive,0.26424
Rubbish!,1,2024-05-09,Bank of Abyssinia,Google Play,neutral,0.0
Great 👍,5,2025-01-04,Bank of Abyssinia,Google Play,positive,0.6949400000000001
exceptional,5,2025-06-03,Bank of Abyssinia,Google Play,positive,0.26666666666666666
Excellence,5,2024-05-07,Bank of Abyssinia,Google Play,positive,0.37494
wonderful,5,2025-03-19,Bank of Abyssinia,Google Play,positive,0.7431399999999999
Perfect,5,2025-01-09,Bank of Abyssinia,Google Play,positive,0.7431399999999999
Bad app,1,2024-04-29,Bank of Abyssinia,Google Play,negative,-0.60538
