review,sentiment_label,sentiment_score,keywords,themes
"This app is not supporting smart phones that have old android version and so it is none inclusive. At the same time the amole lite is not working properly and once you reached to maximum otp trail mistakes due to network or other errors like stacks , you will be tied up to make Transactions. Ohh... tired!!!!!",negative,-0.5731157142857143,"['reach trail', 'work reach', 'lite', 'trail', 'app support']","['App Performance', 'Account Access', 'Activation/Registration']"
"The app is incredibly handy for managing multiple financial tasks, from bill payments to managing budgets. It’s saved me a lot of time and made banking way more convenient. Definitely worth checking out!",positive,0.60034,"['manage', 'payment manage', 'app manage', 'way check', 'save lot']",['Other']
"Dashen Bank Super App is a game-changer! The user-friendly design, wide range of services, and smooth performance make it incredibly convenient for everyday banking. It’s fast, secure, and truly reflects the bank’s commitment to digital excellence. Highly recommended!",positive,0.6719385185185185,"['performance banking', 'reflect bank', 'changer user', 'service performance', 'user design']",['Other']
"This is not only a mobile banking app, it is beyond that. We will access our account easily, we are able to get many information easily here. i.e. exchage rate. We are able to chat with others, we are able to budget, we are able to transfer to other bank and within Dashen. we are able to access many accounts in a single app, we are able to pay bills in QR scan, we are able to make payments and order delivery items here in a single app. #Always one step ahead.",positive,0.451988253968254,"['access account', 'access', 'order delivery', 'payment order', 'rate chat']",['Transactions']
"I am very impressed with the Dashen super app. It is user-friendly and operates efficiently. The budget and chatbot features are impressive, and all items can be purchased with just three clicks.",positive,0.8649111111111111,"['purchase', 'purchase click', 'user operate', 'item', 'operate']",['Other']
"Dashen SuperApp the ultimate all-in-one solution! From banking and shopping to bill payments, everything you need is right at your fingertips. Life just got a whole lot easier!",positive,0.4849485714285714,"['payment need', 'fingertip', 'shop', 'superapp', 'solution']",['Feature Requests']
I have used many mobile banking and also tellebir and mpesa nothing come close to this app. Well done Dashen indeed one step a head. A lot of cool features that amole hasn't the receipt and the account statement is superb for me. I hope you add more integrated small apps to.,positive,0.6996,"['come app', 'hope add', 'integrate app', 'lot feature', 'receipt account']","['Transactions', 'Feature Requests', 'Screenshot/Restrictions', 'Transaction History']"
"The App is incredibly user-friendly and brings multiple services into one place. It's fast, intuitive, and makes daily tasks super convenient. A true all-in-one solution!",positive,0.6356822222222223,"['service place', 'make task', 'task', 'bring', 'place']",['Other']
"After i download the app recently had a smooth expriance, its user friendly, fast, and everything works as expected. keep up the good work.",positive,0.54114,"['user work', 'work expect', 'expriance', 'download app', 'work']","['Feature Requests', 'Screenshot/Restrictions']"
"The Dashen Super App is a game-changer in digital banking, offering a seamless and convenient experience. With its user-friendly interface, fast transactions, and a wide range of financial services, it simplifies banking for customers. Features like bill payments, fund transfers, mobile top-ups, and loan applications make it an all-in-one solution. Plus, its security measures ensure safe and reliable Experiance effortless banking",positive,0.622627619047619,"['banking', 'payment fund', 'experience user', 'fund transfer', 'measure']","['Account Access', 'Security Concerns']"
"This is the worst mobile banking experience I’ve ever had. It doesn’t work when you need it, and it randomly updates itself without warning. You can’t make transactions whenever you want. It’s a nightmare for anyone who relies on this as their main banking option, especially those with a lot of money in their account. I’m lucky I’m not one of them, but still, it’s infuriating not being able to access your money when you need it.""l",negative,-0.4702571428571429,"['option lot', 'rely banking', 'money', 'experience work', 'money need']","['Transactions', 'Feature Requests']"
"This super app is a total game-changer—fast, reliable, and packed with everything I need in one place. It’s seamless and super convenient. Love it!""",positive,0.6651333333333334,"['pack need', 'app game', 'need place', 'pack', 'game changer']",['Feature Requests']
"Smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. The intuitive design makes banking on the go.",positive,0.364,"['payment tracking', 'design make', 'expense', 'transfer payment', 'make banking']",['Interface Issues']
"Banking, but make it smart. Local solutions, all in one place. Smooth, fast, and actually saving time. Feels like the future. Love it!",positive,0.6478648979591837,"['banking solution', 'feel', 'future', 'place', 'solution']",['Other']
"The app keeps getting better with every update! Smooth performance, great UI, and top-notch security. Thank you for making banking so convenient!""",positive,0.82832,"['performance ui', 'security thank', 'notch', 'thank make', 'make banking']",['Other']
"I'm really impressed with this app! It’s user-friendly, runs smoothly, and has all the features I need. Makes my tasks so much easier and saves me a lot of time. Highly recommended!",positive,0.6876599999999999,"['run feature', 'make task', 'save lot', 'lot time', 'task']",['Other']
"It is,really super because of its unique offerings to individuals and businesses.It is a secure UX first app intended to cater comprehensive digital meeds.I am also happy to know that Dashen is considering to make the app more inclusive by lowering the mobile version requirements .",positive,0.6720447619047618,"['individual', 'requirement', 'consider', 'know', 'version']",['Other']
Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,positive,0.3786,"['version', 'mot', 'superapp', 'today', 'comment']",['Feature Requests']
"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",positive,0.6573047619047618,"['security effortless', 'design experience', 'efficiency', 'management', 'banking']",['Other']
Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,positive,0.4765733333333333,"['pin', 'know', 'otp try', 'need pin', 'society']","['Transactions', 'Account Access']"
"Db sup app is A platform or an application that can grasp more satisfactions through fastest mode of operation which means for budget planning, to use QR code(scan, pay, go) chat with staff, acc to acc other bank ft, merchant payment, and easly. I addition to i satisfied and i invite everyone to use those platform!!.",positive,0.6276866666666667,"['platform', 'pay chat', 'payment addition', 'satisfaction mode', 'use platform']",['Other']
"The Dashen Super App delivers a remarkably fast, highly secure, and exceptionally user-friendly experience, establishing it as a leading application in its category.keep it up and stay ahead Dashen Bank.",positive,0.6290800000000001,"['establish', 'deliver', 'stay', 'lead', 'user experience']",['Other']
"The app has various usefull functions, which make easy the payment system. Also, it will connect with sellers having reasonable prices.",positive,0.3486844444444444,"['payment connect', 'seller', 'app function', 'connect', 'function']",['Transactions']
"one of the best digital platforms I've used! from smooth transactions to a seamless shopping experience, highly recommended.",positive,0.59114,"['shopping experience', 'experience recommend', 'transaction shopping', 'platform transaction', 'shopping']",['Other']
"One of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experience, Highly recommended",positive,0.59114,"['shopping experience', 'experience recommend', 'transaction shopping', 'platform transaction', 'shopping']",['Other']
"Dashen SuperApp is a lifesaver! Banking, shopping, and bills in one super easy app. The new e-commerce feature is awesome and supports local merchants. Fast, secure, and proudly Ethiopian.Download it now—you won’t regret it!",positive,0.7560715151515152,"['feature support', 'regret', 'support merchant', 'shopping', 'app feature']",['Feature Requests']
I wanted to share some concerns about your Supper App. It appears to be experiencing reliability issues and isn’t performing as expected. I hope this can be addressed soon to improve the user experience. One star 🌟 for now.,positive,0.4343599999999999,"['experience', 'perform expect', 'reliability', 'reliability issue', 'expect hope']",['Screenshot/Restrictions']
"A game changer in Ethiopian digital banking fast, secure, and packed with services. Everything you need, all in one powerful app. A true leap toward financial convenience and innovation!",positive,0.5716514285714286,"['pack service', 'changer banking', 'service need', 'need app', 'innovation']",['Other']
"A powerful, local solution that rivals any global app. I love how easy it is to explore services and products.",positive,0.6411866666666667,"['rival', 'rival app', 'product', 'app love', 'solution']",['Other']
"It is a very user friendly, attractive user interface, full of useful features. I really encourage everyone to give it a try.",positive,0.7007533333333332,"['user', 'user user', 'user interface', 'interface', 'feature']",['Other']
Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.,positive,0.6599044444444444,"['selection', 'selection customer', 'contain', 'customer use', 'customer']",['Other']
"The Dashen Super App offers a modern, user-friendly experience that leverages the latest technological advancements to deliver a seamless e-commerce platform",positive,0.4583066666666667,"['advancement', 'app offer', 'offer user', 'deliver', 'offer']",['Other']
"I have an incredible experience with Dashen super app, what an amazing platform is it?. keep pioneering in technological advancement 👏👏👏",positive,0.7407044444444444,"['pioneer', 'advancement', 'experience app', 'platform', 'experience']",['Other']
"The user experience is seamless, and everything just works perfectly right out of the box. I can’t believe how much time and effort it saves me every day.",positive,0.4602352380952381,"['save day', 'box', 'experience work', 'time effort', 'effort']",['Other']
The app has great user interface with comprehensive payments and E-commerce platforms. And also it includes unique features such as chat Banking and budget.,positive,0.5928066666666667,"['payment platform', 'feature chat', 'include feature', 'chat banking', 'budget']",['Interface Issues']
Excellent banking app for all your needs! Who needs a physical branch when you can use Dashen Bank Super App Instead! I've never had an issue with anything that Dashen Bank Super App haven't handled swiftly and resolved to my satisfaction and above I don't often write reviews but this is an app/bank that I would highly recommended to everyone 💯 👌👍,positive,0.7041733333333333,"['resolve satisfaction', 'satisfaction write', 'bank recommend', 'write review', 'need']",['Customer Service']
"It has a great application features from the beginning. I'm glad to use it even I haven't used it yet because I haven't activated my account yet. But it's simple, comprehensive, full of information, and fast. በርቱ ዳሸኖች: The super app has impressed me more than I expected.",positive,0.7224792592592593,"['ዳሸኖች', 'ዳሸኖች app', 'application feature', 'account information', 'activate account']",['Other']
"Feature-rich? Absolutely. But the speed? Painfully slow. Seriously, is it communicating with a server on Mars or something?",negative,-0.5386177777777778,"['communicate', 'server', 'speed', 'feature']",['Other']
It's slow to send OTP. it's not reliable. It crushed many times. It needs improvement in many ways,positive,0.45132,"['crush time', 'time need', 'crush', 'need improvement', 'way']","['App Performance', 'Feature Requests']"
dashen bank super up has very fast and convenience and also it has contain more things on one app .I am very interesting to use dashen bank super up,positive,0.7034333333333334,"['contain', 'convenience', 'bank', 'use bank', 'thing']",['Other']
it has clear detail information about the application so it helps customer how to use the app. and it is very easy to use and also app is secure.,positive,0.6680377777777777,"['use app', 'help customer', 'customer use', 'application help', 'information']",['Other']
"Dear Users of the Dashen Bank Super App,I have been using the Dashen Bank Super App for a while now, and I must say—it’s truly a game-changer! The app is incredibly fast and reliable; I’ve never encountered any delays with my transactions. One feature I absolutely love is Chat Banking. It makes everyday tasks like checking my balance or transferring money as simple as sending a quick message. Also, the budgeting tool has been a huge help in tracking my spending and giving me a clearer",positive,0.6870466666666666,"['bank game', 'budgeting tool', 'message budgeting', 'spending', 'tool help']","['Transactions', 'Feature Requests']"
